Sample_ID,Diagnosis,Gene,Expression
451,ALL,Gene_244,0.751916
451,ALL,Gene_285,0.646933
451,ALL,Gene_354,0.096167
451,ALL,Gene_366,0.53606
451,ALL,Gene_367,0.293061
451,ALL,Gene_482,0.910883
451,ALL,Gene_521,0.462775
451,ALL,Gene_588,0.606754
451,ALL,Gene_607,0.705671
451,ALL,Gene_646,0.426095
451,ALL,Gene_650,0.272671
451,ALL,Gene_781,0.581852
451,ALL,Gene_816,0.76555
451,ALL,Gene_818,0.152008
451,ALL,Gene_84,0.261194
451,ALL,Gene_850,0.408713
451,ALL,Gene_916,0.926838
451,ALL,Gene_969,0.225575
452,AML,Gene_149,0.030619
452,AML,Gene_187,0.315219
452,AML,Gene_244,0.574963
452,AML,Gene_285,0.700896
452,AML,Gene_354,0.849917
452,AML,Gene_366,0.380216
452,AML,Gene_367,0.190375
452,AML,Gene_482,0.152616
452,AML,Gene_521,0.7843
452,AML,Gene_588,0.248495
452,AML,Gene_607,0.022002
452,AML,Gene_646,0.816119
452,AML,Gene_650,0.146434
452,AML,Gene_781,0.209984
452,AML,Gene_816,0.114065
452,AML,Gene_818,0.748354
452,AML,Gene_84,0.152341
452,AML,Gene_850,0.189309
452,AML,Gene_916,0.972459
452,AML,Gene_969,0.602671
453,AML,Gene_149,0.22664
453,AML,Gene_187,0.474913
453,AML,Gene_244,0.253106
453,AML,Gene_285,0.106839
453,AML,Gene_354,0.380494
453,AML,Gene_366,0.229582
453,AML,Gene_367,0.414934
453,AML,Gene_482,0.496596
453,AML,Gene_521,0.606934
453,AML,Gene_588,0.256191
453,AML,Gene_607,0.539626
453,AML,Gene_646,0.791915
453,AML,Gene_650,0.653939
453,AML,Gene_781,0.977155
453,AML,Gene_816,0.462977
453,AML,Gene_818,0.083928
453,AML,Gene_84,0.500918
453,AML,Gene_850,0.269634
453,AML,Gene_916,0.543817
453,AML,Gene_969,0.677951
454,Healthy,Gene_149,0.784539
454,Healthy,Gene_187,0.36281
454,Healthy,Gene_244,0.76055
454,Healthy,Gene_285,0.026875
454,Healthy,Gene_354,0.468348
454,Healthy,Gene_366,0.124963
454,Healthy,Gene_367,0.860734
454,Healthy,Gene_482,0.609542
454,Healthy,Gene_521,0.065334
454,Healthy,Gene_588,0.414173
454,Healthy,Gene_607,0.155618
454,Healthy,Gene_646,0.478398
454,Healthy,Gene_650,0.30792
454,Healthy,Gene_781,0.156619
454,Healthy,Gene_816,0.397449
454,Healthy,Gene_818,0.191019
454,Healthy,Gene_84,0.245209
454,Healthy,Gene_850,0.705626
454,Healthy,Gene_916,1.0
454,Healthy,Gene_969,0.224015
455,AML,Gene_149,0.070775
455,AML,Gene_187,0.660487
455,AML,Gene_244,0.236759
455,AML,Gene_285,0.121344
455,AML,Gene_354,0.882644
455,AML,Gene_366,0.42465
455,AML,Gene_367,0.195799
455,AML,Gene_482,0.550634
455,AML,Gene_521,0.362024
455,AML,Gene_588,0.223039
455,AML,Gene_607,0.101239
455,AML,Gene_646,0.979085
455,AML,Gene_650,0.330261
455,AML,Gene_781,0.832445
455,AML,Gene_816,0.026778
455,AML,Gene_818,0.943393
455,AML,Gene_84,0.117551
455,AML,Gene_850,0.524193
455,AML,Gene_916,0.119425
455,AML,Gene_969,0.964644
456,Healthy,Gene_149,0.57015
456,Healthy,Gene_187,0.705956
456,Healthy,Gene_244,0.495968
456,Healthy,Gene_285,0.334124
456,Healthy,Gene_354,0.535922
456,Healthy,Gene_366,0.445325
456,Healthy,Gene_367,0.242508
456,Healthy,Gene_482,0.745064
456,Healthy,Gene_521,0.82012
456,Healthy,Gene_588,0.817468
456,Healthy,Gene_607,0.809402
456,Healthy,Gene_646,0.792485
456,Healthy,Gene_650,0.226147
456,Healthy,Gene_781,0.403221
456,Healthy,Gene_816,0.376431
456,Healthy,Gene_818,0.311756
456,Healthy,Gene_84,0.063992
456,Healthy,Gene_850,0.798641
456,Healthy,Gene_916,0.34441
456,Healthy,Gene_969,0.178171
457,AML,Gene_149,0.635087
457,AML,Gene_187,0.561855
457,AML,Gene_244,0.160123
457,AML,Gene_285,0.580986
457,AML,Gene_354,0.937167
457,AML,Gene_366,0.301275
457,AML,Gene_367,0.682978
457,AML,Gene_482,0.826943
457,AML,Gene_521,0.892439
457,AML,Gene_588,0.743577
457,AML,Gene_607,0.155394
457,AML,Gene_646,0.559642
457,AML,Gene_650,0.185485
457,AML,Gene_781,0.253996
457,AML,Gene_816,0.483715
457,AML,Gene_818,0.31969
457,AML,Gene_84,0.028107
457,AML,Gene_850,0.743646
457,AML,Gene_916,0.54339
457,AML,Gene_969,0.213422
458,ALL,Gene_149,0.28032
458,ALL,Gene_187,0.674596
458,ALL,Gene_244,0.485917
458,ALL,Gene_285,0.847756
458,ALL,Gene_354,0.176741
458,ALL,Gene_366,0.124651
458,ALL,Gene_367,0.979851
458,ALL,Gene_482,0.881969
458,ALL,Gene_521,0.436616
458,ALL,Gene_588,0.729245
458,ALL,Gene_607,0.938359
458,ALL,Gene_646,0.498674
458,ALL,Gene_650,0.889056
458,ALL,Gene_781,0.44485
458,ALL,Gene_816,0.704783
458,ALL,Gene_818,0.071846
458,ALL,Gene_84,0.527563
458,ALL,Gene_850,0.974018
458,ALL,Gene_916,0.657194
458,ALL,Gene_969,0.63649
459,Healthy,Gene_149,0.954557
459,Healthy,Gene_187,0.485225
459,Healthy,Gene_244,0.671151
459,Healthy,Gene_285,0.246404
459,Healthy,Gene_354,0.744571
459,Healthy,Gene_366,0.926915
459,Healthy,Gene_367,0.682618
459,Healthy,Gene_482,0.469508
459,Healthy,Gene_521,0.172696
459,Healthy,Gene_588,0.285848
459,Healthy,Gene_607,0.646118
459,Healthy,Gene_646,0.841457
459,Healthy,Gene_650,0.916563
459,Healthy,Gene_781,0.347903
459,Healthy,Gene_816,0.400911
459,Healthy,Gene_818,0.761923
459,Healthy,Gene_84,0.026639
459,Healthy,Gene_850,0.700014
459,Healthy,Gene_916,0.99831
459,Healthy,Gene_969,0.660854
460,AML,Gene_149,0.280748
460,AML,Gene_187,0.634512
460,AML,Gene_244,0.621037
460,AML,Gene_285,0.745444
460,AML,Gene_354,0.389204
460,AML,Gene_366,0.298703
460,AML,Gene_367,0.548301
460,AML,Gene_482,0.090442
460,AML,Gene_521,0.811411
460,AML,Gene_588,0.492592
460,AML,Gene_607,0.93577
460,AML,Gene_646,0.048337
460,AML,Gene_650,0.652885
460,AML,Gene_781,0.645772
460,AML,Gene_816,0.928101
460,AML,Gene_818,0.563853
460,AML,Gene_84,0.521427
460,AML,Gene_850,0.130166
460,AML,Gene_916,0.755722
460,AML,Gene_969,0.572918
461,AML,Gene_149,0.708323
461,AML,Gene_187,0.171572
461,AML,Gene_244,0.217501
461,AML,Gene_285,0.268779
461,AML,Gene_354,0.142729
461,AML,Gene_366,0.198239
461,AML,Gene_367,0.826982
461,AML,Gene_482,0.446595
461,AML,Gene_521,0.333422
461,AML,Gene_588,0.95413
461,AML,Gene_607,0.006665
461,AML,Gene_646,0.795652
461,AML,Gene_650,0.063813
461,AML,Gene_781,0.675139
461,AML,Gene_816,0.451993
461,AML,Gene_818,0.740841
461,AML,Gene_84,0.296988
461,AML,Gene_850,0.875624
461,AML,Gene_916,0.318724
461,AML,Gene_969,0.070718
462,AML,Gene_149,0.650582
462,AML,Gene_187,0.755052
462,AML,Gene_244,0.598489
462,AML,Gene_285,0.08469
462,AML,Gene_354,0.718395
462,AML,Gene_366,0.193042
462,AML,Gene_367,0.784994
462,AML,Gene_482,0.22778
462,AML,Gene_521,0.104289
462,AML,Gene_588,0.683233
462,AML,Gene_607,0.55717
462,AML,Gene_646,0.510569
462,AML,Gene_650,0.030663
462,AML,Gene_781,0.933877
462,AML,Gene_816,0.300045
462,AML,Gene_818,0.870582
462,AML,Gene_84,0.07196
462,AML,Gene_850,0.218676
462,AML,Gene_916,0.80913
462,AML,Gene_969,0.475353
463,ALL,Gene_149,0.304883
463,ALL,Gene_187,0.799157
463,ALL,Gene_244,0.809184
463,ALL,Gene_285,0.065904
463,ALL,Gene_354,0.161192
463,ALL,Gene_366,0.630006
463,ALL,Gene_367,0.240292
463,ALL,Gene_482,0.662141
463,ALL,Gene_521,0.088683
463,ALL,Gene_588,0.598427
463,ALL,Gene_607,0.4901
463,ALL,Gene_646,0.869741
463,ALL,Gene_650,0.390458
463,ALL,Gene_781,0.809954
463,ALL,Gene_816,0.109864
463,ALL,Gene_818,0.99789
463,ALL,Gene_84,0.925913
463,ALL,Gene_850,0.988731
463,ALL,Gene_916,0.073953
463,ALL,Gene_969,0.87047
464,Healthy,Gene_149,0.995411
464,Healthy,Gene_187,0.770296
464,Healthy,Gene_244,0.7828
464,Healthy,Gene_285,0.911598
464,Healthy,Gene_354,0.922047
464,Healthy,Gene_366,0.819114
464,Healthy,Gene_367,0.877322
464,Healthy,Gene_482,0.284183
464,Healthy,Gene_521,0.573168
464,Healthy,Gene_588,0.531761
464,Healthy,Gene_607,0.608442
464,Healthy,Gene_646,0.579077
464,Healthy,Gene_650,0.725864
464,Healthy,Gene_781,0.468255
464,Healthy,Gene_816,0.738681
464,Healthy,Gene_818,0.368669
464,Healthy,Gene_84,0.046957
464,Healthy,Gene_850,0.433264
464,Healthy,Gene_916,0.098141
464,Healthy,Gene_969,0.559557
465,ALL,Gene_149,0.086326
465,ALL,Gene_187,0.240134
465,ALL,Gene_244,0.031668
465,ALL,Gene_285,0.728748
465,ALL,Gene_354,0.455385
465,ALL,Gene_366,0.448439
465,ALL,Gene_367,0.118154
465,ALL,Gene_482,0.866628
465,ALL,Gene_521,0.021277
465,ALL,Gene_588,0.01563
465,ALL,Gene_607,0.025916
465,ALL,Gene_646,0.972728
465,ALL,Gene_650,0.641664
465,ALL,Gene_781,0.598105
465,ALL,Gene_816,0.368411
465,ALL,Gene_818,0.168572
465,ALL,Gene_84,0.28768
465,ALL,Gene_850,0.827359
465,ALL,Gene_916,0.412432
465,ALL,Gene_969,0.814992
466,AML,Gene_149,0.610407
466,AML,Gene_187,0.051775
466,AML,Gene_244,0.10045
466,AML,Gene_285,0.799871
466,AML,Gene_354,0.706526
466,AML,Gene_366,0.601571
466,AML,Gene_367,0.257932
466,AML,Gene_482,0.871902
466,AML,Gene_521,0.927078
466,AML,Gene_588,0.200731
466,AML,Gene_607,0.278406
466,AML,Gene_646,0.629052
466,AML,Gene_650,0.952994
466,AML,Gene_781,0.508965
466,AML,Gene_816,0.543947
466,AML,Gene_818,0.488684
466,AML,Gene_84,0.104722
466,AML,Gene_850,0.105005
466,AML,Gene_916,0.142826
466,AML,Gene_969,0.608733
467,AML,Gene_149,0.123844
467,AML,Gene_187,0.814939
467,AML,Gene_244,0.950239
467,AML,Gene_285,0.658201
467,AML,Gene_354,0.584522
467,AML,Gene_366,0.557876
467,AML,Gene_367,0.696059
467,AML,Gene_482,0.845189
467,AML,Gene_521,0.263041
467,AML,Gene_588,0.123028
467,AML,Gene_607,0.668173
467,AML,Gene_646,0.32426
467,AML,Gene_650,0.0
467,AML,Gene_781,0.006088
467,AML,Gene_816,0.820506
467,AML,Gene_818,0.879207
467,AML,Gene_84,0.031977
467,AML,Gene_850,0.486201
467,AML,Gene_916,0.5578
467,AML,Gene_969,0.527298
468,AML,Gene_149,0.123114
468,AML,Gene_187,0.070608
468,AML,Gene_244,0.469294
468,AML,Gene_285,0.523348
468,AML,Gene_354,0.641914
468,AML,Gene_366,0.351156
468,AML,Gene_367,0.301529
468,AML,Gene_482,0.821301
468,AML,Gene_521,0.259628
468,AML,Gene_588,0.475353
468,AML,Gene_607,0.047162
468,AML,Gene_646,0.673379
468,AML,Gene_650,0.257165
468,AML,Gene_781,0.492084
468,AML,Gene_816,0.6258
468,AML,Gene_818,0.534044
468,AML,Gene_84,0.73153
468,AML,Gene_850,0.107139
468,AML,Gene_916,0.004246
468,AML,Gene_969,0.789468
469,Healthy,Gene_149,0.645686
469,Healthy,Gene_187,0.799283
469,Healthy,Gene_244,0.656498
469,Healthy,Gene_285,0.948271
469,Healthy,Gene_354,0.697218
469,Healthy,Gene_366,0.125256
469,Healthy,Gene_367,0.846908
469,Healthy,Gene_482,0.551273
469,Healthy,Gene_521,0.96318
469,Healthy,Gene_588,0.932436
469,Healthy,Gene_607,0.341843
469,Healthy,Gene_646,0.83444
469,Healthy,Gene_650,0.234702
469,Healthy,Gene_781,0.58523
469,Healthy,Gene_816,0.56169
469,Healthy,Gene_818,0.364166
469,Healthy,Gene_84,0.173072
469,Healthy,Gene_850,0.038395
469,Healthy,Gene_916,0.784213
469,Healthy,Gene_969,0.656797
470,Healthy,Gene_149,0.047883
470,Healthy,Gene_187,0.435581
470,Healthy,Gene_244,0.879936
470,Healthy,Gene_285,0.470339
470,Healthy,Gene_354,0.888499
470,Healthy,Gene_366,0.16395
470,Healthy,Gene_367,0.558911
470,Healthy,Gene_482,0.940833
470,Healthy,Gene_521,0.975599
470,Healthy,Gene_588,0.396975
470,Healthy,Gene_607,0.329698
470,Healthy,Gene_646,0.283289
470,Healthy,Gene_650,0.413111
470,Healthy,Gene_781,0.128729
470,Healthy,Gene_816,0.380948
470,Healthy,Gene_818,0.01801
470,Healthy,Gene_84,0.106387
470,Healthy,Gene_850,0.093873
470,Healthy,Gene_916,0.508645
470,Healthy,Gene_969,0.727028
471,ALL,Gene_149,0.72746
471,ALL,Gene_187,0.465463
471,ALL,Gene_244,0.05094
471,ALL,Gene_285,0.425251
471,ALL,Gene_354,0.336507
471,ALL,Gene_366,0.91832
471,ALL,Gene_367,0.926066
471,ALL,Gene_482,0.017861
471,ALL,Gene_521,0.347009
471,ALL,Gene_588,0.083919
471,ALL,Gene_607,0.758643
471,ALL,Gene_646,0.341215
471,ALL,Gene_650,0.988962
471,ALL,Gene_781,0.062466
471,ALL,Gene_816,0.988288
471,ALL,Gene_818,0.575563
471,ALL,Gene_84,0.2829
471,ALL,Gene_850,0.530417
471,ALL,Gene_916,0.419685
471,ALL,Gene_969,0.308503
472,ALL,Gene_149,0.361863
472,ALL,Gene_187,0.293435
472,ALL,Gene_244,0.291697
472,ALL,Gene_285,0.330862
472,ALL,Gene_354,0.51859
472,ALL,Gene_366,0.496285
472,ALL,Gene_367,0.199194
472,ALL,Gene_482,0.735129
472,ALL,Gene_521,0.590932
472,ALL,Gene_588,0.965732
472,ALL,Gene_607,0.291144
472,ALL,Gene_646,0.994971
472,ALL,Gene_650,0.108745
472,ALL,Gene_781,0.27845
472,ALL,Gene_816,0.246434
472,ALL,Gene_818,0.389013
472,ALL,Gene_84,0.852814
472,ALL,Gene_850,0.131056
472,ALL,Gene_916,0.755584
472,ALL,Gene_969,0.837155
473,ALL,Gene_149,0.292708
473,ALL,Gene_187,0.982964
473,ALL,Gene_244,0.259705
473,ALL,Gene_285,0.516456
473,ALL,Gene_354,0.830569
473,ALL,Gene_366,0.888631
473,ALL,Gene_367,0.509513
473,ALL,Gene_482,0.046402
473,ALL,Gene_521,0.306078
473,ALL,Gene_588,0.506381
473,ALL,Gene_607,0.820238
473,ALL,Gene_646,0.163293
473,ALL,Gene_650,0.544115
473,ALL,Gene_781,0.863716
473,ALL,Gene_816,0.857267
473,ALL,Gene_818,0.092564
473,ALL,Gene_84,0.716119
473,ALL,Gene_850,0.365933
473,ALL,Gene_916,0.553232
473,ALL,Gene_969,0.40602
474,Healthy,Gene_149,0.171583
474,Healthy,Gene_187,0.340412
474,Healthy,Gene_244,0.371831
474,Healthy,Gene_285,0.883547
474,Healthy,Gene_354,0.059958
474,Healthy,Gene_366,0.1582
474,Healthy,Gene_367,0.527807
474,Healthy,Gene_482,0.315533
474,Healthy,Gene_521,0.0372
474,Healthy,Gene_588,0.987136
474,Healthy,Gene_607,0.919513
474,Healthy,Gene_646,0.975306
474,Healthy,Gene_650,0.867192
474,Healthy,Gene_781,0.649705
474,Healthy,Gene_816,0.515809
474,Healthy,Gene_818,0.888094
474,Healthy,Gene_84,0.88381
474,Healthy,Gene_850,0.024532
474,Healthy,Gene_916,0.829593
474,Healthy,Gene_969,0.643817
475,AML,Gene_149,0.450789
475,AML,Gene_187,0.9842
475,AML,Gene_244,0.493959
475,AML,Gene_285,0.475417
475,AML,Gene_354,0.842303
475,AML,Gene_366,0.88054
475,AML,Gene_367,0.558107
475,AML,Gene_482,0.037504
475,AML,Gene_521,0.627686
475,AML,Gene_588,0.890886
475,AML,Gene_607,0.964377
475,AML,Gene_646,0.647228
475,AML,Gene_650,0.173912
475,AML,Gene_781,0.25778
475,AML,Gene_816,0.086712
475,AML,Gene_818,0.982624
475,AML,Gene_84,0.530331
475,AML,Gene_850,0.322855
475,AML,Gene_916,0.359812
475,AML,Gene_969,0.570502
476,AML,Gene_149,0.200502
476,AML,Gene_187,0.482177
476,AML,Gene_244,0.768636
476,AML,Gene_285,0.583
476,AML,Gene_354,0.89545
476,AML,Gene_366,0.165849
476,AML,Gene_367,0.640577
476,AML,Gene_482,0.335849
476,AML,Gene_521,0.080058
476,AML,Gene_588,0.834509
476,AML,Gene_607,0.07927
476,AML,Gene_646,0.440784
476,AML,Gene_650,0.821555
476,AML,Gene_781,0.950204
476,AML,Gene_816,0.871218
476,AML,Gene_818,0.936354
476,AML,Gene_84,0.273868
476,AML,Gene_850,0.179148
476,AML,Gene_916,0.002142
476,AML,Gene_969,0.675198
477,ALL,Gene_149,0.692669
477,ALL,Gene_187,0.386379
477,ALL,Gene_244,0.0739
477,ALL,Gene_285,0.137462
477,ALL,Gene_354,0.736767
477,ALL,Gene_366,0.251397
477,ALL,Gene_367,0.555188
477,ALL,Gene_482,0.248633
477,ALL,Gene_521,0.518318
477,ALL,Gene_588,0.793008
477,ALL,Gene_607,0.186911
477,ALL,Gene_646,0.811324
477,ALL,Gene_650,0.470308
477,ALL,Gene_781,0.923181
477,ALL,Gene_816,0.845401
477,ALL,Gene_818,0.348163
477,ALL,Gene_84,0.86958
477,ALL,Gene_850,0.430035
477,ALL,Gene_916,0.445809
477,ALL,Gene_969,0.155567
478,Healthy,Gene_149,0.218247
478,Healthy,Gene_187,0.089426
478,Healthy,Gene_244,0.86086
478,Healthy,Gene_285,0.451545
478,Healthy,Gene_354,0.118403
478,Healthy,Gene_366,0.261935
478,Healthy,Gene_367,0.305338
478,Healthy,Gene_482,0.234317
478,Healthy,Gene_521,0.362033
478,Healthy,Gene_588,0.206901
478,Healthy,Gene_607,0.871257
478,Healthy,Gene_646,0.762769
478,Healthy,Gene_650,0.69951
478,Healthy,Gene_781,0.866193
478,Healthy,Gene_816,0.658883
478,Healthy,Gene_818,0.98883
478,Healthy,Gene_84,0.823974
478,Healthy,Gene_850,0.350558
478,Healthy,Gene_916,0.892196
478,Healthy,Gene_969,0.394399
479,Healthy,Gene_149,0.445939
479,Healthy,Gene_187,0.117847
479,Healthy,Gene_244,0.856989
479,Healthy,Gene_285,0.386232
479,Healthy,Gene_354,0.875444
479,Healthy,Gene_366,0.086585
479,Healthy,Gene_367,0.122507
479,Healthy,Gene_482,0.430507
479,Healthy,Gene_521,0.139076
479,Healthy,Gene_588,0.010637
479,Healthy,Gene_607,0.467496
479,Healthy,Gene_646,0.432681
479,Healthy,Gene_650,0.827787
479,Healthy,Gene_781,0.888245
479,Healthy,Gene_816,0.914897
479,Healthy,Gene_818,0.676902
479,Healthy,Gene_84,0.303863
479,Healthy,Gene_850,0.13237
479,Healthy,Gene_916,0.319389
479,Healthy,Gene_969,0.490846
480,AML,Gene_149,0.038066
480,AML,Gene_187,0.067948
480,AML,Gene_244,0.380769
480,AML,Gene_285,0.530978
480,AML,Gene_354,0.994143
480,AML,Gene_366,0.836793
480,AML,Gene_367,0.567566
480,AML,Gene_482,0.093305
480,AML,Gene_521,0.029571
480,AML,Gene_588,0.457881
480,AML,Gene_607,0.710369
480,AML,Gene_646,0.382886
480,AML,Gene_650,0.103698
480,AML,Gene_781,0.686463
480,AML,Gene_816,0.537252
480,AML,Gene_818,0.210637
480,AML,Gene_84,0.626145
480,AML,Gene_850,0.396
480,AML,Gene_916,0.538646
480,AML,Gene_969,0.257769
481,AML,Gene_149,0.755842
481,AML,Gene_187,0.669238
481,AML,Gene_244,0.792599
481,AML,Gene_285,0.886264
481,AML,Gene_354,0.180545
481,AML,Gene_366,0.251866
481,AML,Gene_367,0.262556
481,AML,Gene_482,0.632486
481,AML,Gene_521,0.621009
481,AML,Gene_588,0.097604
481,AML,Gene_607,0.097476
481,AML,Gene_646,0.421387
481,AML,Gene_650,0.441932
481,AML,Gene_781,0.776864
481,AML,Gene_816,0.332703
481,AML,Gene_818,0.115146
481,AML,Gene_84,0.050254
481,AML,Gene_850,0.991162
481,AML,Gene_916,0.418998
481,AML,Gene_969,0.386891
482,AML,Gene_149,0.082606
482,AML,Gene_187,0.571022
482,AML,Gene_244,0.630087
482,AML,Gene_285,0.826591
482,AML,Gene_354,0.786841
482,AML,Gene_366,0.505624
482,AML,Gene_367,0.379072
482,AML,Gene_482,0.963663
482,AML,Gene_521,0.330123
482,AML,Gene_588,0.571112
482,AML,Gene_607,0.808438
482,AML,Gene_646,0.926612
482,AML,Gene_650,0.211534
482,AML,Gene_781,0.445513
482,AML,Gene_816,0.574984
482,AML,Gene_818,0.534802
482,AML,Gene_84,0.329107
482,AML,Gene_850,0.597286
482,AML,Gene_916,0.126949
482,AML,Gene_969,0.391877
483,AML,Gene_149,0.474064
483,AML,Gene_187,0.28471
483,AML,Gene_244,0.828821
483,AML,Gene_285,0.175076
483,AML,Gene_354,0.759123
483,AML,Gene_366,0.037965
483,AML,Gene_367,0.679486
483,AML,Gene_482,0.07871
483,AML,Gene_521,0.585776
483,AML,Gene_588,0.347291
483,AML,Gene_607,0.6446
483,AML,Gene_646,0.180944
483,AML,Gene_650,0.202607
483,AML,Gene_781,0.897598
483,AML,Gene_816,0.478873
483,AML,Gene_818,0.815964
483,AML,Gene_84,0.51534
483,AML,Gene_850,0.544574
483,AML,Gene_916,0.439357
483,AML,Gene_969,0.610218
484,AML,Gene_149,0.414596
484,AML,Gene_187,0.35769
484,AML,Gene_244,0.09973
484,AML,Gene_285,0.689529
484,AML,Gene_354,0.294057
484,AML,Gene_366,0.777279
484,AML,Gene_367,0.734099
484,AML,Gene_482,0.053619
484,AML,Gene_521,0.03809
484,AML,Gene_588,0.939628
484,AML,Gene_607,0.218381
484,AML,Gene_646,0.380174
484,AML,Gene_650,0.524184
484,AML,Gene_781,0.469338
484,AML,Gene_816,0.869956
484,AML,Gene_818,0.758343
484,AML,Gene_84,0.880927
484,AML,Gene_850,0.927702
484,AML,Gene_916,0.43979
484,AML,Gene_969,0.816724
485,ALL,Gene_149,0.788888
485,ALL,Gene_187,0.108814
485,ALL,Gene_244,0.342287
485,ALL,Gene_285,0.710645
485,ALL,Gene_354,0.36614
485,ALL,Gene_366,0.618103
485,ALL,Gene_367,0.45321
485,ALL,Gene_482,0.882124
485,ALL,Gene_521,0.422621
485,ALL,Gene_588,0.663712
485,ALL,Gene_607,0.034721
485,ALL,Gene_646,0.732691
485,ALL,Gene_650,0.800927
485,ALL,Gene_781,0.849409
485,ALL,Gene_816,0.513692
485,ALL,Gene_818,0.219172
485,ALL,Gene_84,0.67787
485,ALL,Gene_850,0.469576
485,ALL,Gene_916,0.939633
485,ALL,Gene_969,0.060457
486,AML,Gene_149,0.333607
486,AML,Gene_187,0.988213
486,AML,Gene_244,0.190985
486,AML,Gene_285,0.49835
486,AML,Gene_354,0.708142
486,AML,Gene_366,0.37528
486,AML,Gene_367,0.268112
486,AML,Gene_482,0.929338
486,AML,Gene_521,0.382311
486,AML,Gene_588,0.812405
486,AML,Gene_607,0.653
486,AML,Gene_646,0.755923
486,AML,Gene_650,0.964803
486,AML,Gene_781,0.951963
486,AML,Gene_816,0.255127
486,AML,Gene_818,0.644989
486,AML,Gene_84,0.974646
486,AML,Gene_850,0.022911
486,AML,Gene_916,0.844161
486,AML,Gene_969,0.96201
487,AML,Gene_149,0.09478
487,AML,Gene_187,0.036563
487,AML,Gene_244,0.204314
487,AML,Gene_285,0.270526
487,AML,Gene_354,0.010801
487,AML,Gene_366,0.470757
487,AML,Gene_367,0.124622
487,AML,Gene_482,0.359064
487,AML,Gene_521,0.019845
487,AML,Gene_588,0.847153
487,AML,Gene_607,0.68725
487,AML,Gene_646,0.652936
487,AML,Gene_650,0.356672
487,AML,Gene_781,0.902914
487,AML,Gene_816,0.768324
487,AML,Gene_818,0.538533
487,AML,Gene_84,0.593165
487,AML,Gene_850,0.272037
487,AML,Gene_916,0.518929
487,AML,Gene_969,0.756349
488,AML,Gene_149,0.804574
488,AML,Gene_187,0.909185
488,AML,Gene_244,0.104101
488,AML,Gene_285,0.039217
488,AML,Gene_354,0.278648
488,AML,Gene_366,0.57808
488,AML,Gene_367,0.191055
488,AML,Gene_482,0.374976
488,AML,Gene_521,0.412892
488,AML,Gene_588,0.073842
488,AML,Gene_607,0.439015
488,AML,Gene_646,0.889709
488,AML,Gene_650,0.144513
488,AML,Gene_781,0.46859
488,AML,Gene_816,0.806986
488,AML,Gene_818,0.17335
488,AML,Gene_84,0.180303
488,AML,Gene_850,0.951068
488,AML,Gene_916,0.456416
488,AML,Gene_969,0.207383
489,AML,Gene_149,0.296419
489,AML,Gene_187,0.828324
489,AML,Gene_244,0.90479
489,AML,Gene_285,0.496629
489,AML,Gene_354,0.351103
489,AML,Gene_366,0.512511
489,AML,Gene_367,0.407416
489,AML,Gene_482,0.888618
489,AML,Gene_521,0.989227
489,AML,Gene_588,0.295353
489,AML,Gene_607,0.438921
489,AML,Gene_646,0.376425
489,AML,Gene_650,0.608682
489,AML,Gene_781,0.895435
489,AML,Gene_816,0.67057
489,AML,Gene_818,0.254239
489,AML,Gene_84,0.976045
489,AML,Gene_850,0.071816
489,AML,Gene_916,0.277477
489,AML,Gene_969,0.88809
490,ALL,Gene_149,0.821483
490,ALL,Gene_187,0.844428
490,ALL,Gene_244,0.037916
490,ALL,Gene_285,0.412217
490,ALL,Gene_354,0.457158
490,ALL,Gene_366,0.485596
490,ALL,Gene_367,0.671435
490,ALL,Gene_482,0.020955
490,ALL,Gene_521,0.80113
490,ALL,Gene_588,0.657555
490,ALL,Gene_607,0.569803
490,ALL,Gene_646,0.28288
490,ALL,Gene_650,0.517747
490,ALL,Gene_781,0.759952
490,ALL,Gene_816,0.386145
490,ALL,Gene_818,0.427146
490,ALL,Gene_84,0.601616
490,ALL,Gene_850,0.548818
490,ALL,Gene_916,0.921272
490,ALL,Gene_969,0.090034
491,ALL,Gene_149,0.764724
491,ALL,Gene_187,0.74556
491,ALL,Gene_244,0.793523
491,ALL,Gene_285,0.307911
491,ALL,Gene_354,0.531903
491,ALL,Gene_366,0.080131
491,ALL,Gene_367,0.353448
491,ALL,Gene_482,0.264122
491,ALL,Gene_521,0.802432
491,ALL,Gene_588,0.42886
491,ALL,Gene_607,0.066683
491,ALL,Gene_646,0.129456
491,ALL,Gene_650,0.869501
491,ALL,Gene_781,0.296476
491,ALL,Gene_816,0.209103
491,ALL,Gene_818,0.848844
491,ALL,Gene_84,0.909617
491,ALL,Gene_850,0.99729
491,ALL,Gene_916,0.139752
491,ALL,Gene_969,0.121146
492,Healthy,Gene_149,0.30736
492,Healthy,Gene_187,0.922081
492,Healthy,Gene_244,0.441688
492,Healthy,Gene_285,0.113125
492,Healthy,Gene_354,0.89971
492,Healthy,Gene_366,0.843608
492,Healthy,Gene_367,0.414305
492,Healthy,Gene_482,0.246298
492,Healthy,Gene_521,0.421891
492,Healthy,Gene_588,0.871962
492,Healthy,Gene_607,0.213681
492,Healthy,Gene_646,0.236506
492,Healthy,Gene_650,0.601212
492,Healthy,Gene_781,0.671498
492,Healthy,Gene_816,0.743443
492,Healthy,Gene_818,0.078595
492,Healthy,Gene_84,0.339867
